Res: 0.720939 beta: 0.500000 | gamma1: 0.077141 | gamma2: 0.070110 | mortality: 0.008979 | darkFigure: 5.000000 | startDate: 737845.163937 | majorEvents: 0.565864 | schoolClosing: 0.485073 | contactRestrictions: 0.669909 | 
Res: 10.099205 beta: 0.410271 | gamma1: 0.066924 | gamma2: 0.123789 | mortality: 0.009356 | darkFigure: 5.000000 | startDate: 737844.842499 | majorEvents: 0.455052 | schoolClosing: 0.887317 | contactRestrictions: 0.993698 | 
Res: 0.010300 beta: 0.448032 | gamma1: 0.069762 | gamma2: 0.052142 | mortality: 0.006507 | darkFigure: 7.555723 | startDate: 737840.223701 | majorEvents: 0.376299 | schoolClosing: 0.574843 | contactRestrictions: 0.485726 | 
Res: 1.701580 beta: 0.500000 | gamma1: 0.057748 | gamma2: 0.076703 | mortality: 0.009280 | darkFigure: 5.000000 | startDate: 737845.212105 | majorEvents: 0.459922 | schoolClosing: 0.571691 | contactRestrictions: 0.596232 | 
Res: 3.404402 beta: 0.384623 | gamma1: 0.058492 | gamma2: 0.111291 | mortality: 0.009312 | darkFigure: 5.000000 | startDate: 737841.001327 | majorEvents: 0.536350 | schoolClosing: 0.574494 | contactRestrictions: 0.823969 | 
Res: 2.761623 beta: 0.500000 | gamma1: 0.069039 | gamma2: 0.085317 | mortality: 0.008752 | darkFigure: 5.000000 | startDate: 737845.180288 | majorEvents: 0.442054 | schoolClosing: 0.599927 | contactRestrictions: 0.857062 | 
Res: 0.027284 beta: 0.483601 | gamma1: 0.094150 | gamma2: 0.037649 | mortality: 0.006398 | darkFigure: 8.972425 | startDate: 737841.075182 | majorEvents: 0.447848 | schoolClosing: 0.367390 | contactRestrictions: 0.993227 | 
Res: 0.525185 beta: 0.499954 | gamma1: 0.088787 | gamma2: 0.072064 | mortality: 0.009486 | darkFigure: 5.000000 | startDate: 737844.138907 | majorEvents: 0.442452 | schoolClosing: 0.655978 | contactRestrictions: 0.697340 | 
Res: 0.904734 beta: 0.500000 | gamma1: 0.076856 | gamma2: 0.115785 | mortality: 0.008431 | darkFigure: 5.000000 | startDate: 737844.413602 | majorEvents: 0.487611 | schoolClosing: 0.498744 | contactRestrictions: 0.744552 | 
Res: 3.253476 beta: 0.387324 | gamma1: 0.079575 | gamma2: 0.112568 | mortality: 0.008943 | darkFigure: 5.000000 | startDate: 737840.974771 | majorEvents: 0.588461 | schoolClosing: 0.742334 | contactRestrictions: 0.739299 | 
Res: 0.065807 beta: 0.401125 | gamma1: 0.089428 | gamma2: 0.047332 | mortality: 0.007761 | darkFigure: 6.768269 | startDate: 737837.024772 | majorEvents: 0.473736 | schoolClosing: 0.526380 | contactRestrictions: 0.695865 | 
Res: 2.715517 beta: 0.416680 | gamma1: 0.065184 | gamma2: 0.084566 | mortality: 0.009954 | darkFigure: 5.000000 | startDate: 737841.862138 | majorEvents: 0.488994 | schoolClosing: 0.647512 | contactRestrictions: 0.740481 | 
Res: 0.014964 beta: 0.367287 | gamma1: 0.068597 | gamma2: 0.047057 | mortality: 0.009137 | darkFigure: 5.596561 | startDate: 737836.163969 | majorEvents: 0.497575 | schoolClosing: 0.592636 | contactRestrictions: 0.471051 | 
Res: 0.739581 beta: 0.500000 | gamma1: 0.083020 | gamma2: 0.094050 | mortality: 0.008347 | darkFigure: 5.000000 | startDate: 737844.409513 | majorEvents: 0.498816 | schoolClosing: 0.560068 | contactRestrictions: 0.731185 | 
Res: 0.062645 beta: 0.466598 | gamma1: 0.070127 | gamma2: 0.032831 | mortality: 0.006803 | darkFigure: 9.256235 | startDate: 737840.291088 | majorEvents: 0.348143 | schoolClosing: 0.507853 | contactRestrictions: 0.462270 | 
Res: 0.308466 beta: 0.489486 | gamma1: 0.106577 | gamma2: 0.034472 | mortality: 0.005851 | darkFigure: 10.000000 | startDate: 737840.584152 | majorEvents: 0.483478 | schoolClosing: 0.454857 | contactRestrictions: 0.534277 | 
Res: 3.621912 beta: 0.440387 | gamma1: 0.084513 | gamma2: 0.097395 | mortality: 0.008375 | darkFigure: 5.000000 | startDate: 737843.415778 | majorEvents: 0.517118 | schoolClosing: 0.652434 | contactRestrictions: 0.978515 | 
Res: 0.009976 beta: 0.376512 | gamma1: 0.069449 | gamma2: 0.054050 | mortality: 0.007521 | darkFigure: 6.439331 | startDate: 737836.955651 | majorEvents: 0.504925 | schoolClosing: 0.527312 | contactRestrictions: 0.464273 | 
Res: 0.037103 beta: 0.477986 | gamma1: 0.107043 | gamma2: 0.055660 | mortality: 0.005933 | darkFigure: 8.056362 | startDate: 737840.274002 | majorEvents: 0.412050 | schoolClosing: 0.551463 | contactRestrictions: 0.938064 | 
Res: 0.034323 beta: 0.382314 | gamma1: 0.083505 | gamma2: 0.055293 | mortality: 0.008716 | darkFigure: 5.491346 | startDate: 737836.201440 | majorEvents: 0.475367 | schoolClosing: 0.652753 | contactRestrictions: 0.650383 | 
Res: 0.309460 beta: 0.430906 | gamma1: 0.100244 | gamma2: 0.037381 | mortality: 0.006501 | darkFigure: 8.251643 | startDate: 737837.126076 | majorEvents: 0.417025 | schoolClosing: 0.579607 | contactRestrictions: 0.681656 | 
Res: 0.010926 beta: 0.377353 | gamma1: 0.076619 | gamma2: 0.110037 | mortality: 0.007964 | darkFigure: 5.000000 | startDate: 737837.688533 | majorEvents: 0.570017 | schoolClosing: 0.513580 | contactRestrictions: 0.565346 | 
Res: 5.909958 beta: 0.457479 | gamma1: 0.071800 | gamma2: 0.088749 | mortality: 0.009121 | darkFigure: 5.000000 | startDate: 737844.991923 | majorEvents: 0.458771 | schoolClosing: 0.729637 | contactRestrictions: 0.954493 | 
Res: 0.069703 beta: 0.381530 | gamma1: 0.077377 | gamma2: 0.080453 | mortality: 0.008417 | darkFigure: 5.021018 | startDate: 737836.204845 | majorEvents: 0.403375 | schoolClosing: 0.727256 | contactRestrictions: 0.701382 | 
Res: 1.708142 beta: 0.439461 | gamma1: 0.064849 | gamma2: 0.086786 | mortality: 0.009038 | darkFigure: 5.000000 | startDate: 737843.442914 | majorEvents: 0.525861 | schoolClosing: 0.548671 | contactRestrictions: 0.733005 | 
Res: 0.303242 beta: 0.500000 | gamma1: 0.069992 | gamma2: 0.065645 | mortality: 0.009264 | darkFigure: 5.000000 | startDate: 737845.178228 | majorEvents: 0.597488 | schoolClosing: 0.501490 | contactRestrictions: 0.256228 | 
Res: 0.216936 beta: 0.477398 | gamma1: 0.107710 | gamma2: 0.026796 | mortality: 0.007049 | darkFigure: 9.863530 | startDate: 737839.025411 | majorEvents: 0.381629 | schoolClosing: 0.538657 | contactRestrictions: 0.814456 | 
Res: 0.444517 beta: 0.466150 | gamma1: 0.084849 | gamma2: 0.033016 | mortality: 0.008000 | darkFigure: 8.213077 | startDate: 737840.263570 | majorEvents: 0.426094 | schoolClosing: 0.393432 | contactRestrictions: 0.367487 | 
Res: 0.016920 beta: 0.368537 | gamma1: 0.062732 | gamma2: 0.051691 | mortality: 0.008587 | darkFigure: 5.748779 | startDate: 737836.180926 | majorEvents: 0.461906 | schoolClosing: 0.555539 | contactRestrictions: 0.466202 | 
Res: 0.177041 beta: 0.488174 | gamma1: 0.100755 | gamma2: 0.042180 | mortality: 0.006804 | darkFigure: 7.680935 | startDate: 737840.580201 | majorEvents: 0.368475 | schoolClosing: 0.476300 | contactRestrictions: 1.000000 | 
Res: 0.010144 beta: 0.489323 | gamma1: 0.107149 | gamma2: 0.059465 | mortality: 0.009383 | darkFigure: 5.000000 | startDate: 737842.564509 | majorEvents: 0.546910 | schoolClosing: 0.562025 | contactRestrictions: 0.663758 | 
Res: 2.425330 beta: 0.442468 | gamma1: 0.066304 | gamma2: 0.077766 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737843.950763 | majorEvents: 0.517279 | schoolClosing: 0.576184 | contactRestrictions: 0.752990 | 
Res: 0.019859 beta: 0.369539 | gamma1: 0.061012 | gamma2: 0.058404 | mortality: 0.009209 | darkFigure: 5.087106 | startDate: 737836.934669 | majorEvents: 0.426532 | schoolClosing: 0.600686 | contactRestrictions: 0.495401 | 
Res: 0.128409 beta: 0.487384 | gamma1: 0.092980 | gamma2: 0.039075 | mortality: 0.005844 | darkFigure: 9.511038 | startDate: 737841.096460 | majorEvents: 0.417414 | schoolClosing: 0.507783 | contactRestrictions: 0.764093 | 
Res: 2.689356 beta: 0.410867 | gamma1: 0.060471 | gamma2: 0.127158 | mortality: 0.008524 | darkFigure: 5.000000 | startDate: 737843.099657 | majorEvents: 0.519133 | schoolClosing: 0.796675 | contactRestrictions: 0.541552 | 
Res: 1.220255 beta: 0.444757 | gamma1: 0.074605 | gamma2: 0.064758 | mortality: 0.009722 | darkFigure: 5.000000 | startDate: 737843.195526 | majorEvents: 0.515317 | schoolClosing: 0.613934 | contactRestrictions: 0.713849 | 
Res: 1.619284 beta: 0.500000 | gamma1: 0.083935 | gamma2: 0.054623 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737844.405282 | majorEvents: 0.448729 | schoolClosing: 0.631580 | contactRestrictions: 0.858570 | 
Res: 0.026792 beta: 0.373785 | gamma1: 0.079742 | gamma2: 0.083639 | mortality: 0.008103 | darkFigure: 5.173853 | startDate: 737836.169503 | majorEvents: 0.523318 | schoolClosing: 0.527977 | contactRestrictions: 0.704934 | 
Res: 0.018484 beta: 0.497942 | gamma1: 0.077064 | gamma2: 0.050490 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737844.153892 | majorEvents: 0.482551 | schoolClosing: 0.612755 | contactRestrictions: 0.370392 | 
Res: 0.032261 beta: 0.399360 | gamma1: 0.099028 | gamma2: 0.057935 | mortality: 0.007178 | darkFigure: 6.554505 | startDate: 737836.253671 | majorEvents: 0.496986 | schoolClosing: 0.669950 | contactRestrictions: 0.689645 | 
Res: 1.075171 beta: 0.500000 | gamma1: 0.072756 | gamma2: 0.075365 | mortality: 0.009081 | darkFigure: 5.000000 | startDate: 737845.175155 | majorEvents: 0.529904 | schoolClosing: 0.519150 | contactRestrictions: 0.654652 | 
Res: 0.024502 beta: 0.366860 | gamma1: 0.074654 | gamma2: 0.113622 | mortality: 0.007789 | darkFigure: 5.027321 | startDate: 737836.147359 | majorEvents: 0.525499 | schoolClosing: 0.560970 | contactRestrictions: 0.606286 | 
Res: 0.459091 beta: 0.486632 | gamma1: 0.064981 | gamma2: 0.046992 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737844.378704 | majorEvents: 0.511124 | schoolClosing: 0.569362 | contactRestrictions: 0.499628 | 
Res: 0.906894 beta: 0.500000 | gamma1: 0.074857 | gamma2: 0.077456 | mortality: 0.009469 | darkFigure: 5.000000 | startDate: 737844.423244 | majorEvents: 0.457314 | schoolClosing: 0.634172 | contactRestrictions: 0.594437 | 
Res: 0.142060 beta: 0.469370 | gamma1: 0.084759 | gamma2: 0.029860 | mortality: 0.006476 | darkFigure: 9.888916 | startDate: 737839.026916 | majorEvents: 0.307710 | schoolClosing: 0.453323 | contactRestrictions: 1.000000 | 
Res: 0.009376 beta: 0.476316 | gamma1: 0.109586 | gamma2: 0.088784 | mortality: 0.008315 | darkFigure: 5.000000 | startDate: 737841.996824 | majorEvents: 0.538486 | schoolClosing: 0.580938 | contactRestrictions: 0.686424 | 
Res: 0.076781 beta: 0.391027 | gamma1: 0.086492 | gamma2: 0.042263 | mortality: 0.008000 | darkFigure: 6.923640 | startDate: 737836.989806 | majorEvents: 0.536463 | schoolClosing: 0.569426 | contactRestrictions: 0.461691 | 
Res: 0.159578 beta: 0.498195 | gamma1: 0.066153 | gamma2: 0.055327 | mortality: 0.009879 | darkFigure: 5.000000 | startDate: 737844.428528 | majorEvents: 0.510058 | schoolClosing: 0.497294 | contactRestrictions: 0.451462 | 
Res: 0.624764 beta: 0.500000 | gamma1: 0.076726 | gamma2: 0.110296 | mortality: 0.008393 | darkFigure: 5.000000 | startDate: 737844.413875 | majorEvents: 0.473433 | schoolClosing: 0.671697 | contactRestrictions: 0.496847 | 
Res: 0.347625 beta: 0.485463 | gamma1: 0.111400 | gamma2: 0.032098 | mortality: 0.006135 | darkFigure: 9.304686 | startDate: 737840.305429 | majorEvents: 0.481708 | schoolClosing: 0.458190 | contactRestrictions: 0.719050 | 
Res: 0.335316 beta: 0.448706 | gamma1: 0.089373 | gamma2: 0.051772 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737842.437223 | majorEvents: 0.577258 | schoolClosing: 0.639747 | contactRestrictions: 0.589655 | 
Res: 1.042343 beta: 0.441755 | gamma1: 0.067360 | gamma2: 0.073794 | mortality: 0.009530 | darkFigure: 5.000000 | startDate: 737843.196671 | majorEvents: 0.523312 | schoolClosing: 0.565952 | contactRestrictions: 0.629159 | 
Res: 1.326014 beta: 0.427128 | gamma1: 0.069213 | gamma2: 0.097043 | mortality: 0.008530 | darkFigure: 5.000000 | startDate: 737843.393020 | majorEvents: 0.611669 | schoolClosing: 0.583695 | contactRestrictions: 0.590270 | 
Res: 1.038689 beta: 0.500000 | gamma1: 0.060677 | gamma2: 0.082256 | mortality: 0.009103 | darkFigure: 5.000000 | startDate: 737844.453558 | majorEvents: 0.398991 | schoolClosing: 0.690059 | contactRestrictions: 0.543564 | 
Res: 0.214591 beta: 0.462734 | gamma1: 0.095176 | gamma2: 0.071833 | mortality: 0.009010 | darkFigure: 5.000000 | startDate: 737843.225840 | majorEvents: 0.592235 | schoolClosing: 0.654807 | contactRestrictions: 0.528926 | 
Res: 3.996638 beta: 0.432679 | gamma1: 0.077793 | gamma2: 0.099636 | mortality: 0.008726 | darkFigure: 5.000000 | startDate: 737843.899031 | majorEvents: 0.495746 | schoolClosing: 0.738715 | contactRestrictions: 0.871578 | 
Res: 0.462478 beta: 0.500000 | gamma1: 0.098864 | gamma2: 0.086270 | mortality: 0.008161 | darkFigure: 5.000000 | startDate: 737843.430352 | majorEvents: 0.494218 | schoolClosing: 0.562665 | contactRestrictions: 0.634349 | 
Res: 1.148152 beta: 0.500000 | gamma1: 0.084464 | gamma2: 0.055521 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737844.404026 | majorEvents: 0.480649 | schoolClosing: 0.562409 | contactRestrictions: 0.861610 | 
Res: 0.010211 beta: 0.359591 | gamma1: 0.062721 | gamma2: 0.087321 | mortality: 0.008332 | darkFigure: 5.025567 | startDate: 737836.887806 | majorEvents: 0.545150 | schoolClosing: 0.453924 | contactRestrictions: 0.485549 | 
Res: 6.112089 beta: 0.373366 | gamma1: 0.072796 | gamma2: 0.113385 | mortality: 0.009559 | darkFigure: 5.000000 | startDate: 737840.928426 | majorEvents: 0.524454 | schoolClosing: 0.737648 | contactRestrictions: 0.978554 | 
Res: 3.236775 beta: 0.460113 | gamma1: 0.059505 | gamma2: 0.097849 | mortality: 0.008850 | darkFigure: 5.000000 | startDate: 737844.276544 | majorEvents: 0.451722 | schoolClosing: 0.596064 | contactRestrictions: 0.858778 | 
Res: 0.374869 beta: 0.500000 | gamma1: 0.083382 | gamma2: 0.073199 | mortality: 0.009022 | darkFigure: 5.000000 | startDate: 737845.156633 | majorEvents: 0.579155 | schoolClosing: 0.638420 | contactRestrictions: 0.420375 | 
Res: 0.058790 beta: 0.498014 | gamma1: 0.075364 | gamma2: 0.074454 | mortality: 0.008891 | darkFigure: 5.000000 | startDate: 737844.415762 | majorEvents: 0.550563 | schoolClosing: 0.621475 | contactRestrictions: 0.238483 | 
Res: 0.389328 beta: 0.400440 | gamma1: 0.080606 | gamma2: 0.041432 | mortality: 0.008716 | darkFigure: 6.841933 | startDate: 737837.035348 | majorEvents: 0.427654 | schoolClosing: 0.446469 | contactRestrictions: 0.651785 | 
Res: 0.080026 beta: 0.412415 | gamma1: 0.091965 | gamma2: 0.046254 | mortality: 0.007065 | darkFigure: 7.298256 | startDate: 737837.316367 | majorEvents: 0.447518 | schoolClosing: 0.625427 | contactRestrictions: 0.780553 | 
Res: 0.140303 beta: 0.444338 | gamma1: 0.068909 | gamma2: 0.035928 | mortality: 0.007385 | darkFigure: 7.836071 | startDate: 737840.213282 | majorEvents: 0.421218 | schoolClosing: 0.461955 | contactRestrictions: 0.561478 | 
Res: 1.795917 beta: 0.429377 | gamma1: 0.083929 | gamma2: 0.060545 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737843.378024 | majorEvents: 0.608223 | schoolClosing: 0.713246 | contactRestrictions: 0.629177 | 
Res: 1.896115 beta: 0.484613 | gamma1: 0.059509 | gamma2: 0.076211 | mortality: 0.008952 | darkFigure: 5.000000 | startDate: 737844.381918 | majorEvents: 0.399374 | schoolClosing: 0.746880 | contactRestrictions: 0.607029 | 
Res: 2.842164 beta: 0.426821 | gamma1: 0.060381 | gamma2: 0.074671 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737843.406605 | majorEvents: 0.491669 | schoolClosing: 0.692106 | contactRestrictions: 0.660417 | 
Res: 0.821014 beta: 0.500000 | gamma1: 0.074853 | gamma2: 0.070544 | mortality: 0.009226 | darkFigure: 5.000000 | startDate: 737844.424787 | majorEvents: 0.444709 | schoolClosing: 0.701553 | contactRestrictions: 0.573279 | 
Res: 0.200426 beta: 0.486582 | gamma1: 0.075249 | gamma2: 0.029926 | mortality: 0.006077 | darkFigure: 10.000000 | startDate: 737840.376717 | majorEvents: 0.322216 | schoolClosing: 0.438349 | contactRestrictions: 0.597439 | 
Res: 0.009427 beta: 0.500000 | gamma1: 0.115955 | gamma2: 0.047908 | mortality: 0.007033 | darkFigure: 7.198312 | startDate: 737841.815209 | majorEvents: 0.504871 | schoolClosing: 0.606339 | contactRestrictions: 0.657561 | 
Res: 0.338449 beta: 0.451008 | gamma1: 0.091321 | gamma2: 0.042199 | mortality: 0.008469 | darkFigure: 6.676326 | startDate: 737838.951423 | majorEvents: 0.381465 | schoolClosing: 0.553398 | contactRestrictions: 0.999362 | 
Res: 0.019796 beta: 0.391120 | gamma1: 0.090653 | gamma2: 0.056358 | mortality: 0.008265 | darkFigure: 5.747505 | startDate: 737836.978136 | majorEvents: 0.500636 | schoolClosing: 0.634507 | contactRestrictions: 0.651307 | 
Res: 1.218845 beta: 0.418905 | gamma1: 0.071098 | gamma2: 0.090286 | mortality: 0.008925 | darkFigure: 5.000000 | startDate: 737841.860383 | majorEvents: 0.538393 | schoolClosing: 0.750595 | contactRestrictions: 0.511455 | 
Res: 0.064795 beta: 0.439208 | gamma1: 0.077427 | gamma2: 0.037063 | mortality: 0.006602 | darkFigure: 8.688205 | startDate: 737839.435744 | majorEvents: 0.520869 | schoolClosing: 0.375890 | contactRestrictions: 0.420652 | 
Res: 0.708455 beta: 0.465214 | gamma1: 0.083555 | gamma2: 0.062859 | mortality: 0.009021 | darkFigure: 5.000000 | startDate: 737843.499756 | majorEvents: 0.539605 | schoolClosing: 0.567464 | contactRestrictions: 0.746060 | 
Res: 4.267756 beta: 0.399906 | gamma1: 0.063554 | gamma2: 0.092173 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737841.802153 | majorEvents: 0.484520 | schoolClosing: 0.751069 | contactRestrictions: 0.759949 | 
Res: 0.028196 beta: 0.456460 | gamma1: 0.079484 | gamma2: 0.040834 | mortality: 0.007414 | darkFigure: 7.376956 | startDate: 737840.237393 | majorEvents: 0.381528 | schoolClosing: 0.441100 | contactRestrictions: 0.896622 | 
Res: 1.588492 beta: 0.449837 | gamma1: 0.077183 | gamma2: 0.085210 | mortality: 0.009188 | darkFigure: 5.000000 | startDate: 737841.958687 | majorEvents: 0.429839 | schoolClosing: 0.660528 | contactRestrictions: 0.854989 | 
Res: 0.010073 beta: 0.499918 | gamma1: 0.124747 | gamma2: 0.093496 | mortality: 0.008237 | darkFigure: 5.008951 | startDate: 737842.079858 | majorEvents: 0.562317 | schoolClosing: 0.629043 | contactRestrictions: 0.681420 | 
Res: 0.033803 beta: 0.500000 | gamma1: 0.107535 | gamma2: 0.034709 | mortality: 0.005940 | darkFigure: 9.959537 | startDate: 737840.630791 | majorEvents: 0.404072 | schoolClosing: 0.622537 | contactRestrictions: 0.761364 | 
Res: 0.622063 beta: 0.500000 | gamma1: 0.075536 | gamma2: 0.095115 | mortality: 0.008218 | darkFigure: 5.000000 | startDate: 737844.418830 | majorEvents: 0.475868 | schoolClosing: 0.582794 | contactRestrictions: 0.655876 | 
Res: 0.010878 beta: 0.479394 | gamma1: 0.090293 | gamma2: 0.034004 | mortality: 0.006304 | darkFigure: 9.471184 | startDate: 737841.063682 | majorEvents: 0.453968 | schoolClosing: 0.449631 | contactRestrictions: 0.704129 | 
Res: 0.012122 beta: 0.377875 | gamma1: 0.075701 | gamma2: 0.035523 | mortality: 0.008352 | darkFigure: 6.974093 | startDate: 737836.202967 | majorEvents: 0.524942 | schoolClosing: 0.554457 | contactRestrictions: 0.493779 | 
Res: 0.375738 beta: 0.475690 | gamma1: 0.075926 | gamma2: 0.042969 | mortality: 0.005814 | darkFigure: 9.519375 | startDate: 737840.573551 | majorEvents: 0.336094 | schoolClosing: 0.477475 | contactRestrictions: 0.908900 | 
Res: 0.758158 beta: 0.500000 | gamma1: 0.084777 | gamma2: 0.138845 | mortality: 0.008101 | darkFigure: 5.000000 | startDate: 737844.397208 | majorEvents: 0.506878 | schoolClosing: 0.583260 | contactRestrictions: 0.647146 | 
Res: 1.297245 beta: 0.500000 | gamma1: 0.104619 | gamma2: 0.032997 | mortality: 0.007893 | darkFigure: 6.715495 | startDate: 737842.177442 | majorEvents: 0.480853 | schoolClosing: 0.546405 | contactRestrictions: 0.986692 | 
Res: 2.866376 beta: 0.443569 | gamma1: 0.064362 | gamma2: 0.082943 | mortality: 0.009961 | darkFigure: 5.000000 | startDate: 737843.207572 | majorEvents: 0.404208 | schoolClosing: 0.715836 | contactRestrictions: 0.789098 | 
Res: 0.029209 beta: 0.395579 | gamma1: 0.062004 | gamma2: 0.047296 | mortality: 0.007913 | darkFigure: 6.431905 | startDate: 737837.794991 | majorEvents: 0.379767 | schoolClosing: 0.548224 | contactRestrictions: 0.597137 | 
Res: 3.317467 beta: 0.477335 | gamma1: 0.109714 | gamma2: 0.044209 | mortality: 0.006970 | darkFigure: 6.985880 | startDate: 737841.265533 | majorEvents: 0.468181 | schoolClosing: 0.684497 | contactRestrictions: 0.834418 | 
Res: 0.009800 beta: 0.500000 | gamma1: 0.117852 | gamma2: 0.080199 | mortality: 0.008565 | darkFigure: 5.000000 | startDate: 737842.279064 | majorEvents: 0.532294 | schoolClosing: 0.617331 | contactRestrictions: 0.685592 | 
Res: 0.031702 beta: 0.457580 | gamma1: 0.076788 | gamma2: 0.036809 | mortality: 0.006360 | darkFigure: 9.226933 | startDate: 737840.248487 | majorEvents: 0.427520 | schoolClosing: 0.443986 | contactRestrictions: 0.526201 | 
Res: 0.927717 beta: 0.500000 | gamma1: 0.064799 | gamma2: 0.051588 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737844.446483 | majorEvents: 0.432058 | schoolClosing: 0.559890 | contactRestrictions: 0.721685 | 
Res: 2.343553 beta: 0.359810 | gamma1: 0.056597 | gamma2: 0.079937 | mortality: 0.008745 | darkFigure: 5.000000 | startDate: 737840.150839 | majorEvents: 0.596459 | schoolClosing: 0.730943 | contactRestrictions: 0.589831 | 
Res: 0.743883 beta: 0.485916 | gamma1: 0.075594 | gamma2: 0.032193 | mortality: 0.007214 | darkFigure: 8.845065 | startDate: 737840.620468 | majorEvents: 0.329955 | schoolClosing: 0.307333 | contactRestrictions: 0.478924 | 
Res: 0.026447 beta: 0.393707 | gamma1: 0.089007 | gamma2: 0.057628 | mortality: 0.009009 | darkFigure: 5.178225 | startDate: 737837.736968 | majorEvents: 0.543638 | schoolClosing: 0.505299 | contactRestrictions: 0.788810 | 
Res: 0.093455 beta: 0.500000 | gamma1: 0.079052 | gamma2: 0.054045 | mortality: 0.009860 | darkFigure: 5.000000 | startDate: 737844.167238 | majorEvents: 0.475265 | schoolClosing: 0.476676 | contactRestrictions: 0.692267 | 
Res: 0.441014 beta: 0.443753 | gamma1: 0.074041 | gamma2: 0.053511 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737841.942997 | majorEvents: 0.505661 | schoolClosing: 0.625262 | contactRestrictions: 0.584652 | 
Res: 0.059005 beta: 0.481850 | gamma1: 0.093685 | gamma2: 0.032524 | mortality: 0.007086 | darkFigure: 8.899211 | startDate: 737841.317548 | majorEvents: 0.472070 | schoolClosing: 0.458474 | contactRestrictions: 0.633786 | 
Res: 1.065816 beta: 0.446678 | gamma1: 0.072582 | gamma2: 0.052819 | mortality: 0.008402 | darkFigure: 5.212755 | startDate: 737841.206389 | majorEvents: 0.393600 | schoolClosing: 0.780352 | contactRestrictions: 0.714544 | 
Res: 4.413225 beta: 0.456286 | gamma1: 0.080425 | gamma2: 0.102966 | mortality: 0.008606 | darkFigure: 5.000000 | startDate: 737844.225259 | majorEvents: 0.446254 | schoolClosing: 0.855092 | contactRestrictions: 0.825243 | 
Res: 0.009919 beta: 0.398348 | gamma1: 0.084909 | gamma2: 0.093385 | mortality: 0.008156 | darkFigure: 5.045519 | startDate: 737838.760631 | majorEvents: 0.582630 | schoolClosing: 0.535611 | contactRestrictions: 0.561673 | 
Res: 1.487577 beta: 0.477107 | gamma1: 0.065043 | gamma2: 0.058244 | mortality: 0.010000 | darkFigure: 5.000000 | startDate: 737844.334154 | majorEvents: 0.486827 | schoolClosing: 0.571677 | contactRestrictions: 0.654921 | 
Res: 4.110710 beta: 0.453513 | gamma1: 0.070101 | gamma2: 0.065477 | mortality: 0.008319 | darkFigure: 5.526656 | startDate: 737844.234416 | majorEvents: 0.503428 | schoolClosing: 0.581700 | contactRestrictions: 0.980455 | 
Res: 0.062788 beta: 0.396179 | gamma1: 0.066472 | gamma2: 0.035102 | mortality: 0.008806 | darkFigure: 6.768035 | startDate: 737837.040943 | majorEvents: 0.358970 | schoolClosing: 0.487050 | contactRestrictions: 0.686388 | 
Res: 0.793140 beta: 0.500000 | gamma1: 0.078422 | gamma2: 0.067527 | mortality: 0.009289 | darkFigure: 5.000000 | startDate: 737844.418065 | majorEvents: 0.452606 | schoolClosing: 0.718693 | contactRestrictions: 0.590214 | 
Res: 4.740808 beta: 0.396898 | gamma1: 0.079600 | gamma2: 0.113915 | mortality: 0.008618 | darkFigure: 5.000000 | startDate: 737841.763066 | majorEvents: 0.541591 | schoolClosing: 0.734285 | contactRestrictions: 0.916682 | 
Res: 0.128981 beta: 0.492291 | gamma1: 0.097379 | gamma2: 0.039367 | mortality: 0.006021 | darkFigure: 9.307179 | startDate: 737840.610877 | majorEvents: 0.371940 | schoolClosing: 0.429821 | contactRestrictions: 1.000000 | 
Res: 0.009681 beta: 0.437422 | gamma1: 0.074527 | gamma2: 0.035855 | mortality: 0.007292 | darkFigure: 7.976867 | startDate: 737839.432194 | majorEvents: 0.460665 | schoolClosing: 0.473066 | contactRestrictions: 0.534709 | 
Res: 1.281778 beta: 0.445410 | gamma1: 0.070918 | gamma2: 0.073008 | mortality: 0.009539 | darkFigure: 5.000000 | startDate: 737841.953407 | majorEvents: 0.450139 | schoolClosing: 0.560802 | contactRestrictions: 0.874472 | 
Res: 0.703860 beta: 0.500000 | gamma1: 0.065602 | gamma2: 0.090531 | mortality: 0.008541 | darkFigure: 5.000000 | startDate: 737845.196665 | majorEvents: 0.518581 | schoolClosing: 0.585264 | contactRestrictions: 0.447829 | 
Res: 1.435400 beta: 0.493668 | gamma1: 0.098822 | gamma2: 0.038938 | mortality: 0.006350 | darkFigure: 8.972945 | startDate: 737841.363744 | majorEvents: 0.355463 | schoolClosing: 0.793477 | contactRestrictions: 0.951116 | 
